Time,Timestamp,JourneyID,Mode,PredictionMode,Acc_Lin_X,Acc_Lin_Y,Acc_Lin_Z,Acc_X,Acc_Y,Acc_Z,Bar_Pressure,Loc_Altitude,Loc_Latitude,Loc_Longitude,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,Rot_Vec_RotationVector,Rot_Vec_X,Rot_Vec_Y,Rot_Vec_Z
2020-12-25 09:23:50,1608888229706,_W8Zh6gLLG1,Idle,UNKNOWN,,,,0.122665405,-0.392486572,-0.973175049,100.6305084,,,,-0.009360478,0.011184744,-0.022424616,-49.78378296,-25.97293091,-17.74821472,-0.899931343,-0.145353112,-0.128173877,-0.390598822
2020-12-25 09:23:50,1608888229751,_W8Zh6gLLG1,Idle,UNKNOWN,,,,0.122665405,-0.392486572,-0.973175049,100.6305084,,,,0.097049318,-0.106001534,-0.016315857,-49.78378296,-25.97293091,-17.74821472,-0.899931343,-0.145353112,-0.128173877,-0.390598822
2020-12-25 09:23:51,1608888230619,_W8Zh6gLLG1,Idle,UNKNOWN,,,,0.122665405,-0.392486572,-0.973175049,100.6305084,,,,0.097049318,-0.106001534,-0.016315857,-49.78378296,-25.97293091,-17.74821472,-0.902947558,-0.1569874,-0.110667677,-0.384438758
2020-12-25 09:23:51,1608888230709,_W8Zh6gLLG1,Idle,UNKNOWN,,,,0.122665405,-0.392486572,-0.973175049,100.6308441,,,,0.097049318,-0.106001534,-0.016315857,-49.78378296,-25.97293091,-17.74821472,-0.902947558,-0.1569874,-0.110667677,-0.384438758
2020-12-25 09:23:51,1608888230750,_W8Zh6gLLG1,Idle,UNKNOWN,,,,0.055801392,-0.383850098,-0.942901611,100.6308441,,,,0.097049318,-0.106001534,-0.016315857,-49.78378296,-25.97293091,-17.74821472,-0.902947558,-0.1569874,-0.110667677,-0.384438758
2020-12-25 09:23:51,1608888230792,_W8Zh6gLLG1,Idle,UNKNOWN,,,,0.055801392,-0.383850098,-0.942901611,100.6308441,,,,0.097049318,-0.106001534,-0.016315857,-49.35072327,-26.45787048,-15.27984619,-0.902947558,-0.1569874,-0.110667677,-0.384438758
2020-12-25 09:23:51,1608888230851,_W8Zh6gLLG1,Idle,UNKNOWN,,,,0.055801392,-0.383850098,-0.942901611,100.6308441,,,,0.006952981,-0.022233134,0.036654685,-49.35072327,-26.45787048,-15.27984619,-0.902947558,-0.1569874,-0.110667677,-0.384438758
2020-12-25 09:23:52,1608888231710,_W8Zh6gLLG1,Idle,UNKNOWN,,,,0.055801392,-0.383850098,-0.942901611,100.6308441,,,,0.006952981,-0.022233134,0.036654685,-49.35072327,-26.45787048,-15.27984619,-0.902323388,-0.146584785,-0.120498015,-0.3870472
2020-12-25 09:23:52,1608888231806,_W8Zh6gLLG1,Idle,UNKNOWN,,,,0.055801392,-0.383850098,-0.942901611,100.6308441,,,,0.006952981,-0.022233134,0.036654685,-49.35072327,-26.45787048,-15.27984619,-0.902323388,-0.146584785,-0.120498015,-0.3870472
2020-12-25 09:23:52,1608888231847,_W8Zh6gLLG1,Idle,UNKNOWN,,,,0.090286255,-0.376831055,-0.933319092,100.6308441,,,,0.006952981,-0.022233134,0.036654685,-49.35072327,-26.45787048,-15.27984619,-0.902323388,-0.146584785,-0.120498015,-0.3870472
